	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code	Population (2017)
5666	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-18	11.0	Count	228728.0
5667	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-19	11.0	Count	228728.0
5668	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-20	11.0	Count	228728.0
5669	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-21	14.0	Count	228728.0
5670	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-22	14.0	Count	228728.0
5671	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-23	14.0	Count	228728.0
5672	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-24	14.0	Count	228728.0
5673	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-25	15.0	Count	228728.0
5674	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-26	15.0	Count	228728.0
5675	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-27	15.0	Count	228728.0
5676	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-28	17.0	Count	228728.0
5677	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-29	18.0	Count	228728.0
5678	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-30	18.0	Count	228728.0
5679	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-31	19.0	Count	228728.0
5680	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-01	19.0	Count	228728.0
5681	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-02	19.0	Count	228728.0
5682	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-03	19.0	Count	228728.0
5683	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-04	19.0	Count	228728.0
5684	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-05	20.0	Count	228728.0
5685	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-06	20.0	Count	228728.0
5686	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-07	20.0	Count	228728.0
5687	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-08	20.0	Count	228728.0
5688	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-09	20.0	Count	228728.0
5689	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-10	20.0	Count	228728.0
5690	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-11	20.0	Count	228728.0
5691	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-12	20.0	Count	228728.0
5692	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-13	21.0	Count	228728.0
5693	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-14	21.0	Count	228728.0
5694	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-15	21.0	Count	228728.0
5695	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-16	21.0	Count	228728.0
5696	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-17	21.0	Count	228728.0
5697	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-18	21.0	Count	228728.0
5698	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-19	21.0	Count	228728.0
5699	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-20	21.0	Count	228728.0
5700	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-21	21.0	Count	228728.0
5701	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-22	21.0	Count	228728.0
5702	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-23	21.0	Count	228728.0
5703	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-24	21.0	Count	228728.0
5704	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-25	21.0	Count	228728.0
5705	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-26	21.0	Count	228728.0
5706	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-27	21.0	Count	228728.0
5707	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-28	21.0	Count	228728.0
5708	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-29	21.0	Count	228728.0
5709	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-30	21.0	Count	228728.0
5710	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-31	21.0	Count	228728.0
5711	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-01	21.0	Count	228728.0
5712	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-02	23.0	Count	228728.0
5713	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-03	23.0	Count	228728.0
5714	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-04	23.0	Count	228728.0
5715	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-05	24.0	Count	228728.0
5716	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-06	24.0	Count	228728.0
5717	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-07	24.0	Count	228728.0
5718	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-08	24.0	Count	228728.0
5719	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-09	24.0	Count	228728.0
5720	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-10	24.0	Count	228728.0
5721	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-11	25.0	Count	228728.0
5722	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-12	25.0	Count	228728.0
5723	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-13	25.0	Count	228728.0
5724	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-14	25.0	Count	228728.0
5725	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-15	26.0	Count	228728.0
5726	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-16	26.0	Count	228728.0
5727	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-17	27.0	Count	228728.0
5728	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-18	28.0	Count	228728.0
5729	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-19	29.0	Count	228728.0
5730	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-20	29.0	Count	228728.0
5731	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-21	29.0	Count	228728.0
5732	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-22	29.0	Count	228728.0
5733	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-23	29.0	Count	228728.0
5734	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-24	29.0	Count	228728.0
5735	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-25	30.0	Count	228728.0
5736	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-26	30.0	Count	228728.0
5737	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-27	30.0	Count	228728.0
5738	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-28	30.0	Count	228728.0
5739	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-29	30.0	Count	228728.0
5740	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-30	32.0	Count	228728.0
5741	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-01	32.0	Count	228728.0
5742	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-02	32.0	Count	228728.0
5743	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-03	33.0	Count	228728.0
5744	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-04	33.0	Count	228728.0
5745	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-05	33.0	Count	228728.0
5746	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-06	33.0	Count	228728.0
5747	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-07	33.0	Count	228728.0
5748	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-08	33.0	Count	228728.0
5749	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-09	33.0	Count	228728.0
5750	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-10	35.0	Count	228728.0
5751	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-11	35.0	Count	228728.0
5752	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-12	35.0	Count	228728.0
5753	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-13	35.0	Count	228728.0
5754	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-14	35.0	Count	228728.0
5755	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-15	35.0	Count	228728.0
5756	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-16	36.0	Count	228728.0
5757	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-17	36.0	Count	228728.0
5758	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-18	37.0	Count	228728.0
5759	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-19	37.0	Count	228728.0
5760	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-20	37.0	Count	228728.0
5761	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-21	37.0	Count	228728.0
5762	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-22	37.0	Count	228728.0
5763	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-23	37.0	Count	228728.0
5764	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-24	37.0	Count	228728.0
5765	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-25	37.0	Count	228728.0
5766	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-26	37.0	Count	228728.0
5767	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-27	37.0	Count	228728.0
5768	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-28	37.0	Count	228728.0
5769	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-29	37.0	Count	228728.0
5770	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-30	37.0	Count	228728.0
5771	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-31	40.0	Count	228728.0
5772	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-01	40.0	Count	228728.0
5773	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-02	40.0	Count	228728.0
5774	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-03	40.0	Count	228728.0
5775	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-04	40.0	Count	228728.0
5776	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-05	40.0	Count	228728.0
5777	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-06	42.0	Count	228728.0
5778	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-07	44.0	Count	228728.0
5779	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-08	44.0	Count	228728.0
5780	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-09	44.0	Count	228728.0
5781	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-10	46.0	Count	228728.0
5782	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-11	46.0	Count	228728.0
5783	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-12	46.0	Count	228728.0
5784	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-13	47.0	Count	228728.0
5785	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-14	47.0	Count	228728.0
5786	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-15	47.0	Count	228728.0
5787	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-16	47.0	Count	228728.0
5788	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-17	48.0	Count	228728.0
5789	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-18	49.0	Count	228728.0
5790	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-19	49.0	Count	228728.0
5791	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-20	50.0	Count	228728.0
5792	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-21	51.0	Count	228728.0
5793	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-22	52.0	Count	228728.0
5794	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-23	52.0	Count	228728.0
5795	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-24	52.0	Count	228728.0
5796	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-25	53.0	Count	228728.0
5797	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-26	53.0	Count	228728.0
5798	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-27	53.0	Count	228728.0
5799	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-28	53.0	Count	228728.0
5800	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-29	53.0	Count	228728.0
5801	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-30	53.0	Count	228728.0
5802	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-01	55.0	Count	228728.0
5803	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-12-02	60.0	Count	228728.0
5804	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0.0	Count	68921.0
5805	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0.0	Count	68921.0
5806	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0.0	Count	68921.0
5807	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0.0	Count	68921.0
5808	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-24	0.0	Count	68921.0
5809	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-25	0.0	Count	68921.0
5810	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-26	0.0	Count	68921.0
5811	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-27	0.0	Count	68921.0
5812	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-28	0.0	Count	68921.0
5813	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-29	0.0	Count	68921.0
5814	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-30	0.0	Count	68921.0
5815	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-31	0.0	Count	68921.0
5816	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-01	0.0	Count	68921.0
5817	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-02	0.0	Count	68921.0
5818	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-03	0.0	Count	68921.0
5819	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-04	0.0	Count	68921.0
5820	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-05	0.0	Count	68921.0
5821	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-06	0.0	Count	68921.0
5822	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-07	1.0	Count	68921.0
5823	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-08	1.0	Count	68921.0
5824	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-09	1.0	Count	68921.0
5825	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-10	1.0	Count	68921.0
5826	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-11	1.0	Count	68921.0
5827	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-12	1.0	Count	68921.0
5828	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-13	1.0	Count	68921.0
5829	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-14	1.0	Count	68921.0
5830	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-15	1.0	Count	68921.0
5831	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-16	1.0	Count	68921.0
5832	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-17	1.0	Count	68921.0
5833	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-18	2.0	Count	68921.0
5834	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-19	2.0	Count	68921.0
5835	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-20	2.0	Count	68921.0
5836	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-21	2.0	Count	68921.0
5837	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-22	2.0	Count	68921.0
5838	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-23	2.0	Count	68921.0
5839	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-24	2.0	Count	68921.0
5840	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-25	3.0	Count	68921.0
5841	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-26	3.0	Count	68921.0
5842	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-27	3.0	Count	68921.0
5843	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-28	3.0	Count	68921.0
5844	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-29	3.0	Count	68921.0
5845	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-30	3.0	Count	68921.0
5846	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-01	3.0	Count	68921.0
5847	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-02	3.0	Count	68921.0
5848	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-03	3.0	Count	68921.0
5849	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-04	3.0	Count	68921.0
5850	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-05	3.0	Count	68921.0
5851	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-06	3.0	Count	68921.0
5852	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	3.0	Count	68921.0
5853	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count	68921.0
5854	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	3.0	Count	68921.0
5855	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-10	3.0	Count	68921.0
5856	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-11	3.0	Count	68921.0
5857	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-12	3.0	Count	68921.0
5858	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-13	3.0	Count	68921.0
5859	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-14	3.0	Count	68921.0
5860	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-15	3.0	Count	68921.0
5861	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-16	3.0	Count	68921.0
5862	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-17	3.0	Count	68921.0
5863	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-18	3.0	Count	68921.0
5864	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-19	3.0	Count	68921.0
5865	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-20	3.0	Count	68921.0
5866	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-21	3.0	Count	68921.0
5867	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-22	9.0	Count	68921.0
5868	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-23	9.0	Count	68921.0
5869	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-24	9.0	Count	68921.0
5870	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-25	3.0	Count	68921.0
5871	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-26	3.0	Count	68921.0
5872	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-27	3.0	Count	68921.0
5873	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-28	3.0	Count	68921.0
5874	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-29	3.0	Count	68921.0
5875	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-30	3.0	Count	68921.0
5876	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-31	3.0	Count	68921.0
5877	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-01	3.0	Count	68921.0
5878	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-02	3.0	Count	68921.0
5879	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-03	3.0	Count	68921.0
5880	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-04	3.0	Count	68921.0
5881	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-05	3.0	Count	68921.0
5882	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-06	3.0	Count	68921.0
5883	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-07	3.0	Count	68921.0
5884	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-08	3.0	Count	68921.0
5885	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-09	3.0	Count	68921.0
5886	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-10	3.0	Count	68921.0
5887	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-11	3.0	Count	68921.0
5888	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-12	3.0	Count	68921.0
5889	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-13	3.0	Count	68921.0
5890	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-14	3.0	Count	68921.0
5891	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-15	3.0	Count	68921.0
5892	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-16	3.0	Count	68921.0
5893	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-17	3.0	Count	68921.0
5894	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-18	3.0	Count	68921.0
